"","pickupdate","birthyear","gender","race","disposition","dispdate","sentdate","felonycharges","highestcharge","nondrug","drug1","drug2","incarc","suspend","probat","priorarr","priorfelarr","priordrugarr","priorfeldrugarr","priorcon","priorfelcon","priordrugcon","priorfeldrugcon","laterarr","laterarrdate","laterfelarr","laterfelarrdate","laterdrugarr","laterdrugarrdate","laterfeldrugarr","laterfeldrugarrdate","latercon","latercondate","laterfelcon","laterfelcondate","laterdrugcon","laterdrugcondate","laterfeldrugcon","laterfeldrugcondate","probrevoke","probrevokedate","codef","clusterid","ccn","datacoder","cutoffdate1","cutoffdate2","cutoffdate3","toserve","fullreleasetorecid","female","nonblack","pickupdatecode","age","agesq","incjudge","calendar1","calendar2","calendar3","calendar4","calendar5","calendar6","calendar7","calendar8","calendar9","calendar","incarcerate","marijuana","cocaine","crack","heroin","pcp","otherdrug","pwid","dist","conviction","probatnonzero","probsuspend"
"872","8/16/2002",1967,"F","B","Plea","2/21/2003","4/18/2003",1,"dist",0,"crack","0",60,60,36,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,332,134752,"1",17714,17898,18049,0,9999,1,0,15568,35,1225,1,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0,1,1,1,2160
"873","8/22/2002",1981,"M","B","Plea","3/14/2003","3/14/2003",1,"dist",0,"crack","0",0,0,0,1,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,349,138205,"1",17714,17898,18049,0,9999,0,0,15574,21,441,1,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0,1,1,0,0
"874","9/26/2002",1975,"M","B","DWP","5/20/2004","",1,"pwid",0,"cocaine","0",0,0,0,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,458,156725,"1",17714,17898,18049,0,9999,0,0,15609,27,729,1,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,1,0,0,0,0
"875","7/7/2002",1957,"M","B","Plea","11/1/2002","1/8/2003",1,"dist",0,"other","0",3,3,12,1,1,1,0,1,0,1,0,0,"8/18/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,137,112433,"1",17714,17898,18049,0,2117,0,0,15528,45,2025,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,1,1,1,36
"876","4/22/2003",1962,"M","B","Dismissed","9/5/2003","0",1,"pwid",0,"crack","0",0,0,0,1,1,1,0,1,1,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1228,65296,"2",17714,17898,18049,0,9999,0,0,15817,41,1681,1,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,0,0
"877","3/7/2003",1953,"M","B","Plea","5/16/2003","7/15/2003",1,"dist",0,"heroin","0",48,48,24,1,1,1,1,1,1,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"10/20/2004",0,1120,42603,"3",17714,17898,18049,0,9999,0,0,15771,50,2500,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,1,1,1,1152
"878","8/30/2002",1961,"M","B","Plea","4/24/2003","6/24/2003",2,"dist, pwid",0,"heroin","0",36,36,24,1,1,1,1,0,0,0,0,1,"10/27/2005",1,"10/27/2005",1,"10/27/2005",1,"10/27/2005",1,"4/26/2006",1,"4/26/2006",1,"4/26/2006",1,"4/26/2006",0,"0",1,369,142251,"1",17714,17898,18049,0,917,0,0,15582,41,1681,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,1,1,1,1,864
"879","4/8/2003",1978,"M","B","Dismissed","5/28/2003","0",1,"pwid",0,"crack","0",0,0,0,1,1,1,0,1,1,0,0,1,"3/3/2004",1,"8/15/2007",1,"3/03/2004",1,"8/15/2007",0,"0",0,"0",0,"0",0,"0",0,"0",0,1200,57967,"2",17714,17898,18049,0,280,0,0,15803,25,625,1,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,0,0
"880","2/12/2003",1973,"M","B","Plea","11/21/2003","1/23/2004",2,"pwid",0,"cocaine","marijuana",3,3,12,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1009,32736,"2",17714,17898,18049,0,9999,0,0,15748,30,900,1,0,0,0,0,0,0,0,1,0,8,0,1,1,0,0,0,0,1,0,1,1,36
"881","12/20/2002",1983,"M","B","Plea","4/3/2003","6/5/2003",1,"pwid",0,"crack","0",60,60,24,1,1,1,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,767,199307,"1",17714,17898,18049,0,9999,0,0,15694,19,361,1,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0,1,1,1440
"882","6/29/2002",1961,"M","B","Plea","11/12/2002","1/27/2003",1,"pwid",0,"marijuana","0",24,24,24,1,1,1,1,1,1,1,1,1,"8/19/2004",1,"8/26/2004",1,"8/26/2004",1,"8/26/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,109,108236,"1",17714,17898,18049,0,646,0,0,15520,41,1681,1,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,1,0,1,1,576
"883","10/23/2002",1954,"M","B","Plea","12/18/2002","2/14/2003",1,"dist",0,"heroin","0",12,0,0,1,1,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,524,242986,"1",17714,17898,18049,12,9999,0,0,15636,48,2304,1,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,0,1,1,0,0
"884","8/28/2002",1969,"M","B","Plea","12/2/2002","2/10/2003",1,"dist",0,"heroin","0",24,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,363,141249,"1",17714,17898,18049,24,9999,0,0,15580,33,1089,1,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,0,1,1,0,0
"885","8/30/2002",1949,"M","B","Plea","4/24/2003","4/24/2003",2,"dist, pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"8/2/2005",1,"8/02/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,369,142251,"1",17714,17898,18049,0,831,0,0,15582,53,2809,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,1,1,1,0,0
"886","10/31/2002",1953,"F","B","Plea","8/21/2003","3/2/2004",1,"pwid",0,"crack","0",1.5,1.5,12,1,1,1,1,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,558,171358,"1",17714,17898,18049,0,9999,1,0,15644,49,2401,1,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0,1,1,18
"887","9/5/2002",1962,"M","B","Plea","3/10/2003","5/15/2003",1,"pwid",0,"marijuana","0",12,12,12,1,0,1,0,0,0,0,0,1,"10/15/2004",1,"10/15/2004",1,"10/15/2004",1,"10/15/2004",1,"9/07/2005",0,"0",1,"9/07/2005",0,"0",0,"0",0,383,145110,"1",17714,17898,18049,0,585,0,0,15588,40,1600,1,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,1,0,1,1,144
"888","1/18/2003",1984,"M","B","Plea","3/20/2003","1/23/2004",1,"dist",0,"pcp","0",60,48,24,1,0,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,864,20508,"2",17714,17898,18049,12,9999,0,0,15723,19,361,1,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,1,0,0,1,1,1,1152
"889","11/27/2002",1981,"M","B","Plea","1/21/2003","3/27/2003",1,"dist",0,"crack","0",18.6700000762939,18.5300006866455,24,1,0,0,0,0,0,0,0,1,"7/23/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,669,188429,"1",17714,17898,18049,0.139999389648438,178.7998046875,0,0,15671,21,441,1,0,0,0,0,0,0,0,1,0,8,1,0,0,1,0,0,0,0,1,1,1,444.720031738281
"890","2/8/2003",1982,"M","B","Plea","11/13/2003","1/21/2004",2,"pwid",0,"cocaine","marijuana",60,60,24,1,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,991,30781,"2",17714,17898,18049,0,9999,0,0,15744,21,441,1,0,0,0,0,0,0,0,1,0,8,0,1,1,0,0,0,0,1,0,1,1,1440
"891","9/21/2002",1958,"M","B","Plea","12/9/2002","4/15/2003",1,"pwid",0,"heroin","0",12,12,12,1,1,1,1,1,1,1,1,1,"8/11/2003",1,"8/11/2003",1,"8/11/2003",1,"8/11/2003",1,"6/03/2004",1,"6/03/2004",1,"6/03/2004",1,"6/03/2004",1,"3/30/2004",0,449,154075,"1",17714,17898,18049,0,245,0,0,15604,44,1936,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,1,0,1,1,144
"892","4/17/2003",1968,"M","B","Plea","1/29/2004","4/21/2004",2,"pwid",0,"crack","0",240,204,24,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,879,22332,"3",17714,17898,18049,36,9999,0,0,15812,35,1225,1,0,0,0,0,0,0,0,1,0,8,1,0,0,1,0,0,0,1,0,1,1,4896
"893","3/3/2003",1953,"M","B","Dismissed","8/19/2003","",3,"dist",1,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,1,"9/6/2003",1,"9/06/2003",1,"11/22/2005",1,"11/22/2005",1,"2/14/2006",1,"2/14/2006",1,"2/14/2006",1,"2/14/2006",0,"0",0,1087,39873,"3",17714,17898,18049,0,18,0,0,15767,50,2500,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,1,0,0,0
"894","11/15/2002",1974,"M","B","Plea","4/14/2004","6/15/2004",1,"pwid",0,"heroin","0",15,0,0,1,1,1,1,1,1,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,612,182721,"1",17714,17898,18049,15,9999,0,0,15659,28,784,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,1,0,1,0,0
"895","3/6/2003",1964,"M","B","Plea","6/24/2003","8/19/2003",2,"dist, pwid",0,"heroin","0",6,0,0,1,1,1,1,0,0,0,0,1,"7/23/2004",1,"7/23/2004",1,"7/23/2004",1,"7/23/2004",1,"3/09/2005",1,"3/09/2005",1,"3/09/2005",1,"3/09/2005",0,"0",0,1105,41632,"2",17714,17898,18049,6,215,0,0,15770,39,1521,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,1,1,1,0,0
"896","12/18/2002",1982,"M","B","Plea","3/14/2003","3/14/2003",1,"dist",0,"cocaine","0",36,36,36,1,1,1,0,0,0,0,0,1,"5/24/2004",1,"5/24/2004",1,"5/24/2004",1,"5/24/2004",0,"0",0,"0",0,"0",0,"0",1,"10/06/2005",0,739,198393,"1",17714,17898,18049,0,437,0,0,15692,20,400,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,1,1,1296
"897","6/22/2002",1975,"M","B","Dismissed","7/15/2002","",1,"dist",0,"marijuana","0",0,0,0,1,1,1,1,1,1,1,1,1,"2/27/2003",1,"2/27/2003",1,"9/08/2003",1,"9/08/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,87,104755,"1",17714,17898,18049,0,227,0,0,15513,27,729,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,1,0,0,0
"898","11/21/2002",1982,"M","B","Plea","11/13/2003","4/26/2004",2,"dist, pwid",0,"marijuana","cocaine",24,24,48,1,0,1,0,1,0,1,0,1,"3/21/2005",1,"3/21/2005",0,"0",0,"0",1,"9/28/2006",1,"9/28/2006",0,"0",0,"0",1,"3/21/2007",0,2638,185334,"1",17714,17898,18049,0,494,0,0,15665,20,400,1,0,0,0,0,0,0,0,0,1,9,0,1,1,0,0,0,0,1,1,1,1,1152
"899","11/15/2002",1981,"F","B","Plea","3/13/2003","5/20/2003",1,"pwid",0,"crack","0",0,0,12,0,0,0,0,0,0,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"5/10/2004",0,617,182355,"1",17714,17898,18049,0,9999,1,0,15659,21,441,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,1,0,1,1,0
"900","10/30/2002",1963,"M","B","Plea","1/22/2004","1/29/2004",2,"dist, pwid",0,"cocaine","marijuana",48,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,550,173927,"1",17714,17898,18049,48,9999,0,0,15643,39,1521,1,0,0,0,0,0,0,0,0,1,9,1,1,1,0,0,0,0,1,1,1,0,0
"901","1/17/2003",1957,"M","B","Dismissed","2/4/2004","",1,"pwid",0,"cocaine","0",0,0,0,1,0,1,0,1,0,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,863,20061,"3",17714,17898,18049,0,9999,0,0,15722,46,2116,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0
"902","6/14/2002",1965,"M","B","Plea","8/22/2003","8/22/2003",1,"pwid",0,"marijuana","0",6,6,12,0,0,0,0,0,0,0,0,1,"1/7/2006",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,53,99823,"1",17714,17898,18049,0,869,0,0,15505,37,1369,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,1,0,1,1,72
"903","1/11/2003",1976,"M","B","Dismissed","3/18/2003","",2,"pwid",1,"crack","0",0,0,0,1,1,1,1,0,0,0,0,1,"9/16/2003",1,"9/16/2003",1,"9/16/2003",1,"9/16/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,3288,76482,"3",17714,17898,18049,0,182,0,0,15716,27,729,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,1,0,0,0,0
"904","11/19/2002",1957,"F","B","Dismissed","12/13/2002","",1,"dist",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,629,NA,"1",17714,17898,18049,0,9999,1,0,15663,45,2025,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,1,0,0,0
"905","11/12/2002",1981,"M","B","Plea","10/10/2003","12/9/2003",2,"dist",0,"heroin","marijuana",24,24,24,0,0,0,0,0,0,0,0,1,"10/11/2004",1,"10/11/2004",1,"10/11/2004",1,"10/11/2004",1,"12/15/2004",1,"12/15/2004",1,"12/15/2004",1,"12/15/2004",1,"10/13/2004",0,602,180430,"1",17714,17898,18049,0,367,0,0,15656,21,441,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,1,0,0,0,1,1,1,576
"906","8/8/2002",1981,"M","B","Dismissed","1/28/2003","",1,"pwid",0,"pcp","0",0,0,0,1,0,1,0,0,0,0,0,1,"3/3/2003",1,"3/03/2003",0,"0",0,"0",1,"3/15/2004",1,"3/15/2004",0,"0",0,"0",0,"0",0,310,130574,"1",17714,17898,18049,0,34,0,0,15560,21,441,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,1,0,0,0,0
"907","8/16/2002",1978,"M","B","Jury trial guilty","2/14/2003","2/20/2003",2,"pwid",1,"cocaine","marijuana",6,0,0,1,1,1,1,1,1,1,1,1,"1/20/2004",1,"8/07/2005",1,"1/20/2004",1,"8/07/2005",1,"7/14/2006",1,"7/14/2006",1,"7/14/2006",1,"7/14/2006",0,"0",0,330,134726,"1",17714,17898,18049,6,160,0,0,15568,24,576,1,0,0,0,0,0,0,0,0,1,9,1,1,1,0,0,0,0,1,0,1,0,0
"908","9/5/2002",1974,"M","B","Plea","5/30/2003","8/25/2003",1,"dist",0,"marijuana","0",8,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,382,145307,"1",17714,17898,18049,8,9999,0,0,15588,28,784,1,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,1,1,0,0
"909","6/8/2002",1961,"F","B","Plea","9/25/2002","11/20/2002",1,"dist",0,"cocaine","0",12,0,0,1,1,1,0,1,0,1,0,1,"8/5/2005",1,"10/15/2005",1,"10/15/2005",1,"10/15/2005",1,"1/06/2006",1,"1/06/2006",1,"1/06/2006",1,"1/06/2006",0,"0",1,35,96795,"1",17714,17898,18049,12,685,1,0,15499,41,1681,1,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,0,0
"910","12/24/2002",1983,"M","B","Plea","9/5/2003","11/5/2003",1,"dist",0,"cocaine","0",12,0,0,1,1,1,1,0,0,0,0,1,"9/1/2005",0,"0",1,"9/01/2005",0,"0",1,"11/09/2005",0,"0",1,"11/09/2005",0,"0",0,"0",0,777,201526,"1",17714,17898,18049,12,367,0,0,15698,19,361,1,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,0,0
"911","2/27/2003",1956,"M","B","Jury trial guilty","10/22/2003","1/6/2004",1,"dist",0,"heroin","0",24,0,0,1,1,1,1,1,1,1,1,1,"2/21/2006",0,"0",0,"0",0,"0",1,"2/22/2006",0,"0",0,"0",0,"0",0,"0",1,3075,38625,"3",17714,17898,18049,24,133,0,0,15763,47,2209,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,0,1,1,0,0
"912","12/5/2002",1982,"M","B","Plea","1/31/2003","3/27/2003",1,"dist",0,"pcp","0",6,0,0,1,1,1,1,1,1,1,1,1,"10/11/2004",1,"4/04/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,704,192052,"1",17714,17898,18049,6,439,0,0,15679,20,400,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,1,0,0,1,1,0,0
"913","2/5/2003",1980,"M","B","Plea","7/24/2003","10/1/2003",1,"pwid",0,"cocaine","0",24,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,974,29212,"3",17714,17898,18049,24,9999,0,0,15741,23,529,1,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,1,0,1,0,0
"914","10/11/2002",1981,"M","B","Plea","7/16/2003","1/16/2004",1,"pwid",0,"crack","marijuana",6,6,12,1,1,0,0,0,0,0,0,1,"1/26/2004",1,"1/26/2004",0,"0",0,"0",1,"10/31/2006",1,"10/31/2006",0,"0",0,"0",1,"11/01/2006",0,484,164584,"1",17714,17898,18049,0,194,0,0,15624,21,441,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1,0,0,0,1,0,1,1,72
"915","11/2/2002",1971,"M","B","Plea","3/4/2003","5/1/2003",1,"pwid",0,"cocaine","0",36,36,24,1,1,1,1,1,1,1,1,1,"8/25/2004",1,"8/25/2004",1,"10/13/2006",1,"10/13/2006",1,"7/10/2007",1,"7/10/2007",1,"7/10/2007",1,"7/10/2007",0,"0",0,570,175556,"1",17714,17898,18049,0,540,0,0,15646,31,961,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,0,1,1,864
"916","2/28/2003",1983,"M","B","Dismissed","4/16/2003","0",1,"pwid",0,"cocaine","0",0,0,0,1,1,1,1,0,0,0,0,1,"3/04/2005",1,"4/09/2006",1,"4/09/2006",1,"4/09/2006",1,"6/28/2006",1,"6/28/2006",1,"6/28/2006",1,"6/28/2006",0,"0",0,3080,39073,"2",17714,17898,18049,0,688,0,0,15764,20,400,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0
"917","3/1/2003",1980,"M","B","Plea","7/8/2003","1/15/2004",1,"dist",0,"marijuana","0",24,24,18,1,1,1,1,1,1,1,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"9/16/2004",0,1082,39438,"3",17714,17898,18049,0,9999,0,0,15765,23,529,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,1,1,1,432
"918","1/4/2003",1956,"M","B","Plea","2/21/2003","5/21/2003",1,"dist",0,"heroin","0",36,36,24,1,1,1,0,1,1,0,0,1,"3/1/2004",1,"3/01/2004",1,"3/01/2004",1,"3/01/2004",1,"5/13/2004",1,"5/13/2004",1,"5/13/2004",1,"5/13/2004",1,"3/24/2004",0,793,8312480,"1",17714,17898,18049,0,374,0,0,15709,47,2209,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,1,1,1,864
"919","10/23/2002",1954,"M","B","Plea","12/16/2003","1/30/2004",1,"dist",0,"heroin","0",12,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,527,170336,"1",17714,17898,18049,12,9999,0,0,15636,48,2304,1,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,0,1,1,0,0
"920","3/28/2003",1976,"M","B","Plea","1/7/2004","3/4/2004",1,"dist",0,"crack","0",18,0,0,1,1,1,1,1,1,1,1,0,"11/11/2008",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,1176,52857,"2",17714,17898,18049,18,1230,0,0,15792,27,729,1,0,0,0,0,0,0,0,0,1,9,1,0,0,1,0,0,0,0,1,1,0,0
"921","1/29/2003",1984,"M","B","Plea","5/16/2003","7/14/2003",1,"dist",0,"crack","0",24,24,24,0,0,0,0,0,0,0,0,1,"6/8/2003",1,"9/08/2007",1,"9/08/2007",1,"9/08/2007",1,"11/29/2007",1,"11/29/2007",1,"11/29/2007",1,"11/29/2007",0,"0",1,916,25509,"3",17714,17898,18049,0,23,0,0,15734,19,361,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,1,1,1,576
"922","1/30/2003",1973,"M","B","Dismissed","3/5/2004","0",1,"dist",0,"cocaine","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,930,26067,"2",17714,17898,18049,0,9999,0,0,15735,30,900,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0
"923","4/24/2003",1962,"M","B","DWP","2/10/2004","0",1,"pwid",0,"heroin","0",0,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1240,66105,"2",17714,17898,18049,0,9999,0,0,15819,41,1681,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,1,0,0,0,0
"924","3/7/2003",1981,"M","B","Plea","5/16/2003","7/22/2003",1,"dist",0,"cocaine","0",10,0,0,1,1,1,1,1,1,1,1,1,"6/7/2003",0,"0",1,"6/07/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,1119,42585,"3",17714,17898,18049,10,0,0,0,15771,22,484,1,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,0,0
"925","11/15/2002",1968,"M","B","Plea","5/2/2003","7/1/2005",1,"pwid",0,"cocaine","0",24,0,0,1,1,1,1,1,1,1,1,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,616,182632,"1",17714,17898,18049,24,9999,0,0,15659,34,1156,1,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,1,0,1,0,0
"926","3/28/2003",1956,"W","B","Plea","12/19/2003","5/12/2004",1,"dist",0,"crack","0",12,0,0,1,0,1,0,1,0,1,0,1,"3/10/2004",1,"3/10/2004",1,"3/03/2008",0,"0",1,"12/08/2008",0,"0",1,"12/08/2008",0,"0",0,"0",1,1176,52857,"2",17714,17898,18049,12,0,0,0,15792,47,2209,1,0,0,0,0,0,0,0,0,1,9,1,0,0,1,0,0,0,0,1,1,0,0
"927","2/1/2003",1955,"F","B","Grand jury dismissal","11/3/2003","",1,"dist",0,"cocaine","0",0,0,0,1,1,1,0,1,1,0,0,1,"10/26/2006",1,"10/26/2006",1,"10/26/2006",1,"10/26/2006",1,"1/29/2007",1,"1/29/2007",1,"1/29/2007",1,"1/29/2007",0,"0",0,956,27203,"3",17714,17898,18049,0,1088,1,0,15737,48,2304,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0
"928","10/17/2002",1955,"M","B","Dismissed","2/10/2003","",1,"dist",0,"heroin","0",0,0,0,1,1,0,0,1,1,0,0,0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,503,167243,"1",17714,17898,18049,0,9999,0,0,15630,47,2209,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,1,0,0,0
"929","8/13/2002",1980,"M","B","Dismissed","9/9/2002","",1,"pwid",0,"crack","0",0,0,0,1,1,0,0,1,0,0,0,1,"1/22/2004",1,"1/22/2004",1,"1/30/2004",1,"1/30/2004",1,"10/06/2004",1,"10/06/2004",0,"0",0,"0",0,"0",0,318,132901,"1",17714,17898,18049,0,500,0,0,15565,22,484,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,1,0,0,0,0
"930","10/14/2002",1970,"M","B","Grand jury dismissal","7/21/2003","",1,"pwid",0,"cocaine","0",0,0,0,1,1,0,0,1,1,0,0,1,"10/30/2004",1,"10/30/2004",0,"0",0,"0",1,"9/27/2005",1,"9/27/2005",0,"0",0,"0",0,"0",0,496,165321,"1",17714,17898,18049,0,467,0,0,15627,32,1024,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0
"931","7/12/2002",1975,"M","B","Plea","9/13/2002","11/6/2002",1,"dist",0,"cocaine","0",60,60,36,1,0,0,0,1,0,0,0,1,"12/8/2004",1,"12/08/2004",1,"12/08/2004",1,"12/08/2004",0,"0",0,"0",0,"0",0,"0",0,"0",0,168,115402,"1",17714,17898,18049,0,817,0,0,15533,27,729,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,1,1,1,2160
"932","10/24/2002",1980,"M","B","Plea","12/4/2002","12/4/2002",1,"dist",0,"marijuana","0",6,6,12,1,0,1,0,0,0,0,0,1,"4/24/2005",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",0,530,170886,"1",17714,17898,18049,0,872,0,0,15637,22,484,1,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,1,1,1,72
"933","7/25/2002",1983,"M","B","Plea","9/11/2002","9/24/2002",1,"pwid",0,"cocaine","0",0,0,8,1,1,0,0,0,0,0,0,1,"7/20/2003",1,"7/21/2003",0,"0",0,"0",0,"0",0,"0",0,"0",0,"0",1,"3/03/2003",0,2250,122842,"1",17714,17898,18049,0,312,0,0,15546,19,361,1,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,0,1,1,0
